price_date,eth_price,btc_price,eth_volume,btc_volume
2016-08-08 00:00:00.000,11.245805121088916,444.9968,10967961.760577636,13054745.683608102
2016-08-09 00:00:00.000,12.191218707659688,455.0913,29672733.520185594,11953625.134976294
2016-08-10 00:00:00.000,12.141222798878122,443.4734,23499542.868399795,8165770.147874059
2016-08-11 00:00:00.000,11.988140188861896,434.0333,24164966.873272106,9446958.635517636
2016-08-12 00:00:00.000,11.973720126245913,433.9432,24135899.78447133,5229830.630972039
2016-08-13 00:00:00.000,11.577472667681942,429.0761,6655535.198454872,8567756.392353557
2016-08-14 00:00:00.000,11.25990352208696,426.7634,7543085.399330939,10822749.124633348
2016-08-15 00:00:00.000,11.230807046622242,439.3,5064027.898267308,16360711.036365218
2016-08-16 00:00:00.000,10.25082244872534,437.3633,5249879.8049723925,8491458.546028852
2016-08-17 00:00:00.000,10.73534634440297,447.4933,5256928.972461218,8820053.293163313
2016-08-18 00:00:00.000,10.724216809737694,452.505,4567012.374311765,5529665.186791251
2016-08-19 00:00:00.000,10.718344718920152,436.2833,3192133.226690042,11522907.034093864
2016-08-20 00:00:00.000,11.262754476834717,439.19,5076175.103616041,5903393.674349334
2016-08-21 00:00:00.000,11.154044310153234,437.305,3197471.3310449845,5619474.108984868
2016-08-22 00:00:00.000,11.061377388887204,444.2467,4831490.757852666,6764834.29138491
2016-08-23 00:00:00.000,11.012543081655863,444.25,4721007.823312022,6219944.38500291
2016-08-24 00:00:00.000,11.013811994175523,445.165,3221362.082246617,5292980.730698652
2016-08-25 00:00:00.000,11.339127441192723,445.8533,6231804.810184036,2642092.2130057854
2016-08-26 00:00:00.000,11.256812662022648,444.2133,4403460.384900961,7828552.781743507
2016-08-27 00:00:00.000,11.14950758737516,443.87,1903199.5609802417,11697296.019628461
2016-08-28 00:00:00.000,10.91304107690759,483.4167,4055631.700066124,59415447.482920215
2016-08-29 00:00:00.000,10.906290588906247,488.7717,5810173.643565886,20125942.252461053
2016-08-30 00:00:00.000,11.210877311518441,522.6083,5550355.265152284,28758404.007310245
2016-08-31 00:00:00.000,11.49662475092663,524.475,7446354.073382742,30253343.70043255
2016-09-01 00:00:00.000,12.002877477501157,523.1083,19546439.786958296,10236386.684289353
2016-09-02 00:00:00.000,12.09104280233147,569.3767,7683911.541524928,43762384.55551313
